gvkey,datadate,tic,gsector,adj_close_q,revenue,net_income,total_assets,total_liabilities,equity,roe,net_income_ratio,pe,pb,debt_to_equity,eps,dps
AAPL,2020-10-16,AAPL,Technology,115.55260467529297,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-10-19,AAPL,Technology,112.60121154785156,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-10-20,AAPL,Technology,114.08661651611328,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-10-21,AAPL,Technology,113.46526336669922,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-10-22,AAPL,Technology,112.37789154052734,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-10-23,AAPL,Technology,111.68858337402344,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-10-26,AAPL,Technology,111.69828796386719,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-10-27,AAPL,Technology,113.20314025878906,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-10-28,AAPL,Technology,107.9604263305664,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-10-29,AAPL,Technology,111.96041107177734,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-10-30,AAPL,Technology,105.68860626220703,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-11-02,AAPL,Technology,105.60123443603516,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-11-03,AAPL,Technology,107.22257232666016,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-11-04,AAPL,Technology,111.60121154785156,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-11-05,AAPL,Technology,115.56231689453125,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-11-06,AAPL,Technology,115.4310531616211,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-11-09,AAPL,Technology,113.12612915039062,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-11-10,AAPL,Technology,112.78572845458984,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-11-11,AAPL,Technology,116.20906066894531,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-11-12,AAPL,Technology,115.93675994873047,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-11-13,AAPL,Technology,115.98540496826172,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-11-16,AAPL,Technology,116.99684143066406,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-11-17,AAPL,Technology,116.11180114746094,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-11-18,AAPL,Technology,114.7891616821289,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-11-19,AAPL,Technology,115.38243865966797,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-11-20,AAPL,Technology,114.11810302734375,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-11-23,AAPL,Technology,110.72393798828125,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-11-24,AAPL,Technology,112.00769805908203,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-11-25,AAPL,Technology,112.84406280517578,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-11-27,AAPL,Technology,113.38871002197266,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-11-30,AAPL,Technology,115.78116607666016,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-12-01,AAPL,Technology,119.3503646850586,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-12-02,AAPL,Technology,119.70051574707031,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-12-03,AAPL,Technology,119.56436157226562,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-12-04,AAPL,Technology,118.8932876586914,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-12-07,AAPL,Technology,120.35211181640625,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-12-08,AAPL,Technology,120.96481323242188,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-12-09,AAPL,Technology,118.4361801147461,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-12-10,AAPL,Technology,119.85611724853516,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-12-11,AAPL,Technology,119.04890441894531,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-12-14,AAPL,Technology,118.4361801147461,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-12-15,AAPL,Technology,124.36871337890625,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-12-16,AAPL,Technology,124.30062866210938,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-12-17,AAPL,Technology,125.16617584228516,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-12-18,AAPL,Technology,123.18220520019531,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-12-21,AAPL,Technology,124.70909118652344,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-12-22,AAPL,Technology,128.2588653564453,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-12-23,AAPL,Technology,127.3641586303711,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-12-24,AAPL,Technology,128.34640502929688,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-12-28,AAPL,Technology,132.93679809570312,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-12-29,AAPL,Technology,131.16680908203125,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-12-30,AAPL,Technology,130.04835510253906,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2020-12-31,AAPL,Technology,129.04666137695312,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-01-04,AAPL,Technology,125.85669708251953,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-01-05,AAPL,Technology,127.41275024414062,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-01-06,AAPL,Technology,123.12385559082031,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-01-07,AAPL,Technology,127.3252182006836,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-01-08,AAPL,Technology,128.42420959472656,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-01-11,AAPL,Technology,125.4384994506836,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-01-12,AAPL,Technology,125.2634506225586,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-01-13,AAPL,Technology,127.29605865478516,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-01-14,AAPL,Technology,125.37044525146484,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-01-15,AAPL,Technology,123.6490249633789,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-01-19,AAPL,Technology,124.3200912475586,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-01-20,AAPL,Technology,128.40476989746094,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-01-21,AAPL,Technology,133.1118621826172,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-01-22,AAPL,Technology,135.25143432617188,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-01-25,AAPL,Technology,138.99574279785156,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-01-26,AAPL,Technology,139.22914123535156,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-01-27,AAPL,Technology,138.1593475341797,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-01-28,AAPL,Technology,133.32583618164062,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-01-29,AAPL,Technology,128.3367156982422,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-02-01,AAPL,Technology,130.45680236816406,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-02-02,AAPL,Technology,131.28347778320312,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-02-03,AAPL,Technology,130.2622833251953,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-02-04,AAPL,Technology,133.6175994873047,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-02-05,AAPL,Technology,133.20362854003906,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-02-08,AAPL,Technology,133.34974670410156,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-02-09,AAPL,Technology,132.47311401367188,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-02-10,AAPL,Technology,131.8692626953125,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-02-11,AAPL,Technology,131.6160430908203,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-02-12,AAPL,Technology,131.84976196289062,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-02-16,AAPL,Technology,129.72647094726562,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-02-17,AAPL,Technology,127.43753814697266,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-02-18,AAPL,Technology,126.33700561523438,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-02-19,AAPL,Technology,126.49282836914062,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-02-22,AAPL,Technology,122.72344970703125,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-02-23,AAPL,Technology,122.58708953857422,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-02-24,AAPL,Technology,122.09033966064453,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-02-25,AAPL,Technology,117.8437271118164,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-02-26,AAPL,Technology,118.1067123413086,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-03-01,AAPL,Technology,124.46691131591797,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-03-02,AAPL,Technology,121.8663330078125,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-03-03,AAPL,Technology,118.88591003417969,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-03-04,AAPL,Technology,117.00609588623047,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-03-05,AAPL,Technology,118.26253509521484,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-03-08,AAPL,Technology,113.3341293334961,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-03-09,AAPL,Technology,117.94112396240234,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-03-10,AAPL,Technology,116.8599853515625,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-03-11,AAPL,Technology,118.78848266601562,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-03-12,AAPL,Technology,117.88268280029297,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-03-15,AAPL,Technology,120.76571655273438,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-03-16,AAPL,Technology,122.30463409423828,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-03-17,AAPL,Technology,121.51568603515625,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-03-18,AAPL,Technology,117.39569854736328,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-03-19,AAPL,Technology,116.86971282958984,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-03-22,AAPL,Technology,120.18128967285156,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-03-23,AAPL,Technology,119.35342407226562,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-03-24,AAPL,Technology,116.96711730957031,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-03-25,AAPL,Technology,117.45410919189453,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-03-26,AAPL,Technology,118.0580062866211,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-03-29,AAPL,Technology,118.23332977294922,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-03-30,AAPL,Technology,116.78207397460938,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-03-31,AAPL,Technology,118.97356414794922,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-04-01,AAPL,Technology,119.80146026611328,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-04-05,AAPL,Technology,122.62603759765625,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-04-06,AAPL,Technology,122.92798614501953,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-04-07,AAPL,Technology,124.57403564453125,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-04-08,AAPL,Technology,126.97004699707031,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-04-09,AAPL,Technology,129.54139709472656,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-04-12,AAPL,Technology,127.82716369628906,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-04-13,AAPL,Technology,130.93421936035156,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-04-14,AAPL,Technology,128.5966339111328,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-04-15,AAPL,Technology,131.00238037109375,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-04-16,AAPL,Technology,130.6712646484375,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-04-19,AAPL,Technology,131.3335418701172,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-04-20,AAPL,Technology,129.64852905273438,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-04-21,AAPL,Technology,130.0283966064453,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-04-22,AAPL,Technology,128.50900268554688,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-04-23,AAPL,Technology,130.8271026611328,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-04-26,AAPL,Technology,131.2166748046875,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-04-27,AAPL,Technology,130.89527893066406,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-04-28,AAPL,Technology,130.10633850097656,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-04-29,AAPL,Technology,130.0089111328125,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-04-30,AAPL,Technology,128.04144287109375,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-05-03,AAPL,Technology,129.09332275390625,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-05-04,AAPL,Technology,124.52532958984375,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-05-05,AAPL,Technology,124.76883697509766,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-05-06,AAPL,Technology,126.36619567871094,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-05-07,AAPL,Technology,127.03941345214844,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-05-10,AAPL,Technology,123.76117706298828,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-05-11,AAPL,Technology,122.8440933227539,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-05-12,AAPL,Technology,119.78055572509766,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-05-13,AAPL,Technology,121.92697143554688,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-05-14,AAPL,Technology,124.3465805053711,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-05-17,AAPL,Technology,123.19532012939453,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-05-18,AAPL,Technology,121.8099136352539,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-05-19,AAPL,Technology,121.6537857055664,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-05-20,AAPL,Technology,124.20999145507812,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-05-21,AAPL,Technology,122.37578582763672,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-05-24,AAPL,Technology,124.00511932373047,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-05-25,AAPL,Technology,123.80998229980469,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-05-26,AAPL,Technology,123.76117706298828,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-05-27,AAPL,Technology,122.22942352294922,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-05-28,AAPL,Technology,121.57575988769531,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-06-01,AAPL,Technology,121.2537612915039,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-06-02,AAPL,Technology,122.0147933959961,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-06-03,AAPL,Technology,120.53178405761719,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-06-04,AAPL,Technology,122.82456970214844,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-06-07,AAPL,Technology,122.8343276977539,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-06-08,AAPL,Technology,123.65387725830078,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-06-09,AAPL,Technology,124.03435516357422,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-06-10,AAPL,Technology,123.03922271728516,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-06-11,AAPL,Technology,124.24900817871094,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-06-14,AAPL,Technology,127.30281829833984,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-06-15,AAPL,Technology,126.48324584960938,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-06-16,AAPL,Technology,126.98085021972656,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-06-17,AAPL,Technology,128.58091735839844,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-06-18,AAPL,Technology,127.28327178955078,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-06-21,AAPL,Technology,129.0784912109375,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-06-22,AAPL,Technology,130.71759033203125,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-06-23,AAPL,Technology,130.44444274902344,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-06-24,AAPL,Technology,130.16146850585938,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-06-25,AAPL,Technology,129.86874389648438,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-06-28,AAPL,Technology,131.4980926513672,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-06-29,AAPL,Technology,133.01036071777344,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-06-30,AAPL,Technology,133.62503051757812,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-07-01,AAPL,Technology,133.92747497558594,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-07-02,AAPL,Technology,136.55197143554688,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-07-06,AAPL,Technology,138.5618133544922,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-07-07,AAPL,Technology,141.04971313476562,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-07-08,AAPL,Technology,139.75210571289062,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-07-09,AAPL,Technology,141.57656860351562,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-07-12,AAPL,Technology,140.9814453125,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-07-13,AAPL,Technology,142.0936737060547,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-07-14,AAPL,Technology,145.51820373535156,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-07-15,AAPL,Technology,144.864501953125,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-07-16,AAPL,Technology,142.82537841796875,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-07-19,AAPL,Technology,138.98129272460938,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-07-20,AAPL,Technology,142.59121704101562,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-07-21,AAPL,Technology,141.85946655273438,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-07-22,AAPL,Technology,143.22543334960938,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-07-23,AAPL,Technology,144.9425506591797,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-07-26,AAPL,Technology,145.36207580566406,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-07-27,AAPL,Technology,143.1961212158203,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
AAPL,2021-07-28,AAPL,Technology,141.44972229003906,29.305,,,,5.998,1.5202099,,31.660759,41.700565,102.63,7.9,1.04
